Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure,Horse Power,Machine Failure(2)
1876,22.1,99,False,False,False,False,False,False,False,False,True,8.900000000000034,0,41459.600000000006,0
1593,34.5,102,False,False,False,False,False,False,False,True,False,8.899999999999977,0,54958.5,0
1397,49.4,104,False,False,False,False,False,False,False,True,False,8.899999999999977,0,69011.8,0
1414,49.3,106,False,False,False,False,False,False,False,False,True,8.899999999999977,0,69710.2,0
1378,55.3,109,False,False,False,False,False,False,False,False,True,8.899999999999977,0,76203.4,0
1301,51.2,112,False,False,False,False,False,False,False,True,False,9.0,0,66611.2,0
1737,29.3,114,False,False,False,False,False,False,False,False,True,9.0,0,50894.1,0
1396,44.5,117,False,False,False,False,False,False,False,True,False,9.0,0,62122.0,0
1534,39.3,119,False,False,False,False,False,False,False,True,False,9.0,0,60286.2,0
1774,25.5,121,False,False,False,False,False,False,False,False,True,9.0,0,45237.0,0
1453,48.0,124,False,False,False,False,False,False,True,False,False,9.0,0,69744.0,0
1453,44.2,129,False,False,False,False,False,False,False,True,False,9.0,0,64222.600000000006,0
1380,48.4,131,False,False,False,False,False,False,False,True,False,9.100000000000025,0,66792.0,0
1334,43.2,133,False,False,False,False,False,False,False,True,False,9.0,0,57628.8,0
1702,28.7,135,False,False,False,False,False,False,False,True,False,9.0,0,48847.4,0
1431,37.5,137,False,False,False,False,False,False,False,True,False,9.0,0,53662.5,0
1308,60.5,139,False,False,False,False,False,False,False,False,True,9.0,0,79134.0,0
1565,43.9,142,False,False,False,False,False,False,False,True,False,9.100000000000025,0,68703.5,0
1486,39.6,144,False,False,False,False,False,False,False,False,True,8.899999999999977,0,58845.6,0
1479,34.2,147,False,False,False,False,False,False,False,True,False,9.0,0,50581.8,0
1927,22.4,149,False,False,False,False,False,False,False,True,False,9.0,0,43164.8,0
1488,41.1,151,False,False,False,False,False,False,False,True,False,8.899999999999977,0,61156.8,0
1350,54.9,153,False,False,False,False,False,False,False,False,True,8.899999999999977,0,74115.0,0
1561,35.3,156,False,False,False,False,False,False,False,True,False,8.799999999999955,0,55103.3,0
1276,55.6,158,False,False,False,False,False,False,False,False,True,8.899999999999977,0,70945.6,0
1580,35.7,161,False,False,False,False,False,False,True,False,False,8.899999999999977,0,56406.00000000001,0
1610,29.1,166,False,False,False,False,False,False,False,False,True,8.900000000000034,0,46851.0,0
2203,16.6,169,False,False,False,False,False,False,False,True,False,8.900000000000034,0,36569.8,0
1639,32.7,171,False,False,False,False,False,False,False,True,False,8.900000000000034,0,53595.3,0
1553,44.7,173,False,False,False,False,False,False,False,False,True,9.0,0,69419.1,0
1374,47.6,176,False,False,False,False,False,False,False,True,False,8.900000000000034,0,65402.4,0
1430,50.9,178,False,False,False,False,False,False,False,True,False,9.0,0,72787.0,0
1626,31.3,180,False,False,False,False,False,False,False,True,False,9.0,0,50893.8,0
1421,43.8,182,False,False,False,False,False,False,True,False,False,9.100000000000025,0,62239.8,0
1501,39.8,187,False,False,False,False,False,False,False,False,True,9.099999999999966,0,59739.8,0
2093,18.7,190,False,False,False,False,False,False,False,False,True,9.099999999999966,0,39139.1,0
1504,47.2,193,False,False,False,False,False,False,False,True,False,9.099999999999966,0,70988.8,0
1538,38.4,195,False,False,False,False,False,False,False,True,False,9.099999999999966,0,59059.2,0
1440,41.5,197,False,False,False,False,False,False,False,True,False,9.099999999999966,0,59760.0,0
1414,51.4,199,False,False,False,False,False,False,False,True,False,9.099999999999966,0,72679.59999999999,0
1536,39.9,201,False,False,False,False,False,False,True,False,False,9.100000000000025,0,61286.4,0
1476,39.2,206,False,False,False,False,False,False,False,True,False,9.100000000000025,0,57859.2,0
1571,33.9,208,False,False,False,False,False,False,False,True,False,9.100000000000025,0,53256.9,0
1998,20.2,210,False,False,False,False,False,False,False,True,False,9.100000000000025,0,40359.6,0
1357,42.1,212,False,False,False,False,False,False,False,True,False,9.100000000000025,0,57129.7,0
1424,50.5,214,False,False,False,False,False,False,False,True,False,9.099999999999966,0,71912.0,0
1618,35.5,218,False,False,False,False,False,False,False,True,False,9.199999999999989,0,57439.0,0
1579,28.0,220,False,False,False,False,False,False,False,True,False,9.100000000000025,0,44212.0,0
1423,44.0,222,False,False,False,False,False,False,False,True,False,9.199999999999989,0,62612.0,0
1435,38.5,224,False,False,False,False,False,False,False,True,False,9.199999999999989,0,55247.5,0
1392,42.4,3,False,False,False,False,False,False,False,True,False,9.199999999999989,0,59020.8,0
1417,49.7,5,False,False,False,False,False,False,False,True,False,9.300000000000011,0,70424.90000000001,0
1425,45.1,7,False,False,False,False,False,False,False,True,False,9.300000000000011,0,64267.5,0
1512,38.9,9,False,False,False,False,False,False,False,True,False,9.300000000000011,0,58816.8,0
1318,50.6,11,False,False,False,False,False,False,False,True,False,9.399999999999975,0,66690.8,0
1538,40.4,13,False,False,False,False,False,False,False,True,False,9.299999999999956,0,62135.2,0
1532,43.6,15,False,False,False,False,False,False,False,True,False,9.299999999999956,0,66795.2,0
1715,24.8,17,False,False,False,False,False,False,False,True,False,9.300000000000011,0,42532.0,0
1700,28.7,19,False,False,False,False,False,False,False,True,False,9.300000000000011,0,48790.0,0
1548,40.3,21,False,False,False,False,False,False,False,True,False,9.300000000000011,0,62384.4,0
1546,43.0,23,False,False,False,False,False,False,False,True,False,9.300000000000011,0,66478.0,0
1343,49.2,25,False,False,False,False,False,False,False,True,False,9.300000000000011,0,66075.6,0
1510,47.8,27,False,False,False,False,False,False,False,False,True,9.300000000000011,0,72178.0,0
1839,23.6,30,False,False,False,False,False,False,False,False,True,9.199999999999989,0,43400.4,0
1756,26.7,33,False,False,False,False,False,False,False,False,True,9.199999999999989,0,46885.2,0
1300,62.7,36,False,False,False,False,False,False,False,False,True,9.199999999999989,0,81510.0,0
1311,55.8,39,False,False,False,False,False,False,False,False,True,9.300000000000011,0,73153.8,0
1636,31.3,42,False,False,False,False,False,False,False,True,False,9.199999999999989,0,51206.8,0
1643,34.1,44,False,False,False,False,False,False,False,True,False,9.299999999999956,0,56026.3,0
1418,44.7,46,False,False,False,False,False,False,False,True,False,9.199999999999989,0,63384.600000000006,0
1516,40.4,48,False,False,False,False,False,False,False,False,True,9.100000000000025,0,61246.4,0
1419,50.2,51,False,False,False,False,False,False,True,False,False,9.299999999999956,0,71233.8,0
1623,34.1,56,False,False,False,False,False,False,False,True,False,9.299999999999956,0,55344.3,0
1664,32.0,58,False,False,False,False,False,False,False,False,True,9.199999999999989,0,53248.0,0
1744,28.2,61,False,False,False,False,False,False,False,False,True,9.199999999999989,0,49180.8,0
1510,36.0,64,False,False,False,False,False,False,False,False,True,9.199999999999989,0,54360.0,0
1382,58.1,67,False,False,False,False,False,False,False,False,True,9.100000000000025,0,80294.2,0
1381,46.1,70,False,False,False,False,False,False,False,True,False,9.200000000000044,0,63664.1,0
1556,39.0,72,False,False,False,False,False,False,False,True,False,9.300000000000011,0,60684.0,0
1464,37.4,74,False,False,False,False,False,False,False,False,True,9.200000000000044,0,54753.6,0
1481,37.6,77,False,False,False,False,False,False,False,True,False,9.200000000000044,0,55685.6,0
1323,49.7,79,False,False,False,False,False,False,False,True,False,9.199999999999989,0,65753.1,0
1426,46.1,81,False,False,False,False,False,False,False,True,False,9.199999999999989,0,65738.6,0
1516,36.4,83,False,False,False,False,False,False,True,False,False,9.300000000000011,0,55182.4,0
1416,45.2,88,False,False,False,False,False,False,False,True,False,9.300000000000011,0,64003.2,0
1440,53.8,90,False,False,False,False,False,False,False,True,False,9.300000000000011,0,77472.0,0
1576,30.4,92,False,False,False,False,False,False,False,True,False,9.300000000000011,0,47910.4,0
1387,53.6,94,False,False,False,False,False,False,False,True,False,9.300000000000011,0,74343.2,0
1464,48.6,96,False,False,False,False,False,False,False,False,True,9.200000000000044,0,71150.40000000001,0
2137,18.0,99,False,False,False,False,False,False,False,True,False,9.200000000000044,0,38466.0,0
1431,40.6,101,False,False,False,False,False,False,False,False,True,9.200000000000044,0,58098.6,0
1458,48.0,104,False,False,False,False,False,False,False,True,False,9.300000000000011,0,69984.0,0
1280,61.0,106,False,False,False,False,False,False,False,True,False,9.300000000000011,0,78080.0,0
1657,28.7,108,False,False,False,False,False,False,False,True,False,9.300000000000011,0,47555.9,0
1565,36.1,110,False,False,False,False,False,False,False,False,True,9.200000000000044,0,56496.5,0
1560,36.8,113,False,False,False,False,False,False,False,True,False,9.300000000000011,0,57407.99999999999,0
1359,47.1,115,False,False,False,False,False,False,False,False,True,9.199999999999989,0,64008.9,0
1500,41.0,118,False,False,False,False,False,False,False,True,False,9.300000000000011,0,61500.0,0
1785,25.5,120,False,False,False,False,False,False,False,True,False,9.300000000000011,0,45517.5,0
1891,23.2,122,False,False,False,False,False,False,False,True,False,9.399999999999975,0,43871.2,0
1524,40.4,124,False,False,False,False,False,False,True,False,False,9.399999999999975,0,61569.6,0
1431,42.3,129,False,False,False,False,False,False,False,False,True,9.399999999999975,0,60531.3,0
1385,51.2,132,False,False,False,False,False,False,False,True,False,9.299999999999956,0,70912.0,0
1503,44.8,134,False,False,False,False,False,False,False,True,False,9.300000000000011,0,67334.4,0
1311,46.8,136,False,False,False,False,False,False,False,False,True,9.300000000000011,0,61354.8,0
1575,40.1,139,False,False,False,False,False,False,False,False,True,9.299999999999956,0,63157.5,0
1485,40.1,142,False,False,False,False,False,False,False,True,False,9.399999999999975,0,59548.5,0
1527,42.2,144,False,False,False,False,False,False,False,True,False,9.300000000000011,0,64439.4,0
1537,33.5,146,False,False,False,False,False,False,False,False,True,9.300000000000011,0,51489.5,0
1463,50.1,149,False,False,False,False,False,False,True,False,False,9.300000000000011,0,73296.3,0
1482,43.6,154,False,False,False,False,False,False,False,True,False,9.5,0,64615.2,0
1417,55.9,156,False,False,False,False,False,False,False,True,False,9.399999999999975,0,79210.3,0
1506,39.5,158,False,False,False,False,False,False,False,False,True,9.400000000000034,0,59487.0,0
1639,30.0,161,False,False,False,False,False,False,True,False,False,9.5,0,49170.0,0
1418,38.0,166,False,False,False,False,False,False,False,True,False,9.5,0,53884.0,0
1298,58.1,168,False,False,False,False,False,False,False,False,True,9.300000000000011,0,75413.8,0
1395,44.6,171,False,False,False,False,False,False,False,False,True,9.300000000000011,0,62217.0,0
1578,40.5,174,False,False,False,False,False,False,False,False,True,9.400000000000034,0,63909.0,0
1597,29.8,177,False,False,False,False,False,False,False,False,True,9.300000000000011,0,47590.6,0
2016,19.3,180,False,False,False,False,False,False,True,False,False,9.300000000000011,0,38908.8,0
1585,35.9,185,False,False,False,False,False,False,False,True,False,9.300000000000011,0,56901.5,0
1505,44.0,187,False,False,False,False,False,False,False,False,True,9.300000000000011,0,66220.0,0
1505,37.1,190,False,False,False,False,False,False,False,False,True,9.300000000000011,0,55835.5,0
1706,29.5,193,False,False,False,False,False,False,False,True,False,9.299999999999956,0,50327.0,0
1385,50.7,195,False,False,False,False,False,False,False,True,False,9.299999999999956,0,70219.5,0
1495,36.9,197,False,False,False,False,False,False,False,True,False,9.300000000000011,0,55165.5,0
1663,31.6,199,False,False,False,False,False,False,False,False,True,9.300000000000011,0,52550.8,0
1840,26.6,202,False,False,False,False,False,False,False,True,False,9.399999999999975,0,48944.0,0
1822,26.2,204,False,False,False,False,False,False,False,True,False,9.399999999999975,0,47736.4,0
1644,32.8,206,False,False,False,False,False,False,False,True,False,9.400000000000034,0,53923.2,0
1451,40.6,0,False,False,False,False,False,False,False,True,False,9.399999999999975,0,58910.6,0
1400,50.8,2,False,False,False,False,False,False,False,True,False,9.399999999999975,0,71120.0,0
1362,53.2,4,False,False,False,False,False,False,False,True,False,9.400000000000034,0,72458.40000000001,0
1782,26.5,6,False,False,False,False,False,False,False,False,True,9.400000000000034,0,47223.0,0
1536,38.3,9,False,False,False,False,False,False,False,True,False,9.5,0,58828.8,0
1580,32.3,11,False,False,False,False,False,False,False,True,False,9.399999999999975,0,51033.99999999999,0
1427,43.2,13,False,False,False,False,False,False,False,False,True,9.600000000000025,0,61646.4,0
1509,41.7,16,False,False,False,False,False,False,False,True,False,9.599999999999966,0,62925.3,0
1434,39.5,18,False,False,False,False,False,False,True,False,False,9.5,0,56643.0,0
1392,52.6,23,False,False,False,False,False,False,False,True,False,9.600000000000025,0,73219.2,0
1509,40.1,25,False,False,False,False,False,False,False,False,True,9.5,0,60510.9,0
1962,22.5,28,False,False,False,False,False,False,False,False,True,9.5,0,44145.0,0
1536,39.3,31,False,False,False,False,False,False,False,True,False,9.399999999999975,0,60364.8,0
1381,47.9,33,False,False,False,False,False,False,False,True,False,9.5,0,66149.9,0
1747,27.3,35,False,False,False,False,False,False,True,False,False,9.5,0,47693.1,0
1670,30.0,40,False,False,False,False,False,False,False,True,False,9.400000000000034,0,50100.0,0
1451,47.5,42,False,False,False,False,False,False,False,True,False,9.300000000000011,0,68922.5,0
1951,21.3,44,False,False,False,False,False,False,False,True,False,9.5,0,41556.3,0
1819,25.5,46,False,False,False,False,False,False,False,False,True,9.399999999999975,0,46384.5,0
1372,54.2,49,False,False,False,False,False,False,False,False,True,9.5,0,74362.40000000001,0
1560,38.5,52,False,False,False,False,False,False,False,True,False,9.5,0,60060.0,0
1494,35.3,54,False,False,False,False,False,False,False,False,True,9.5,0,52738.2,0
1531,53.4,57,False,False,False,False,False,False,False,True,False,9.5,0,81755.4,0
1450,46.9,59,False,False,False,False,False,False,False,True,False,9.5,0,68005.0,0
1391,52.5,61,False,False,False,False,False,False,False,False,True,9.399999999999975,0,73027.5,0
1389,45.3,64,False,False,False,False,False,False,False,True,False,9.400000000000034,0,62921.7,0
1409,50.9,66,False,False,False,False,False,False,False,True,False,9.400000000000034,0,71718.09999999999,0
