Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Horse Power,Machine Failure
227,False,False,False,False,False,False,False,True,False,11.199999999999989,63993.6,0
229,False,False,False,False,False,False,False,True,False,11.200000000000044,52403.50000000001,0
231,False,False,False,False,False,False,False,True,False,11.199999999999989,62424.9,0
233,False,False,False,False,False,False,False,False,True,11.100000000000025,55793.1,0
236,False,False,False,False,False,False,False,True,False,11.100000000000025,59297.0,0
238,False,False,False,False,False,False,False,True,False,11.100000000000025,56951.600000000006,0
0,False,False,False,False,False,False,False,False,True,11.100000000000025,77803.0,0
3,False,False,False,False,False,False,False,True,False,11.100000000000025,66500.0,0
5,False,False,False,False,False,False,False,True,False,11.099999999999966,75540.5,0
7,False,False,False,False,False,False,False,True,False,11.100000000000025,71794.8,0
9,False,False,False,False,False,False,False,True,False,11.199999999999989,59786.3,0
11,False,False,False,False,False,False,False,True,False,11.100000000000025,48080.600000000006,0
13,False,False,False,False,False,False,False,True,False,11.100000000000025,50190.9,0
15,False,False,False,False,False,False,False,True,False,11.100000000000025,59763.5,0
17,False,False,False,False,False,False,False,True,False,11.199999999999989,75670.4,0
19,False,False,False,False,False,False,True,False,False,11.199999999999989,76824.6,0
24,False,False,False,False,False,False,True,False,False,11.199999999999989,74103.0,0
29,False,False,False,False,False,False,False,True,False,11.199999999999989,59494.0,0
31,False,False,False,False,False,False,False,True,False,11.099999999999966,70662.4,0
33,False,False,False,False,False,False,False,True,False,11.100000000000025,66838.0,0
35,False,False,False,False,False,False,False,True,False,11.100000000000025,57545.600000000006,0
37,False,False,False,False,False,False,False,True,False,11.100000000000025,65645.0,0
39,False,False,False,False,False,False,False,True,False,11.300000000000011,50876.00000000001,0
41,False,False,False,False,False,False,False,True,False,11.199999999999989,49646.8,0
43,False,False,False,False,False,False,False,False,True,11.100000000000025,71436.3,0
46,False,False,False,False,False,False,False,True,False,11.199999999999989,49747.5,0
48,False,False,False,False,False,False,False,True,False,11.099999999999966,52298.4,0
50,False,False,False,False,False,False,True,False,False,11.199999999999989,52738.6,0
55,False,False,False,False,False,False,False,True,False,11.199999999999989,48629.7,0
57,False,False,False,False,False,False,False,False,True,11.100000000000025,67065.59999999999,0
60,False,False,False,False,False,False,False,True,False,11.200000000000044,50140.8,0
62,False,False,False,False,False,False,False,True,False,11.200000000000044,65005.49999999999,0
64,False,False,False,False,False,False,False,False,True,11.200000000000044,66672.0,0
67,False,False,False,False,False,False,False,False,True,11.100000000000025,54645.3,0
70,False,False,False,False,False,False,False,True,False,11.099999999999966,64468.0,0
72,False,False,False,False,False,False,False,True,False,11.099999999999966,57029.4,0
74,False,False,False,False,False,False,False,True,False,11.0,58901.7,0
76,False,False,False,False,False,False,False,False,True,11.099999999999966,53519.4,0
79,False,False,False,False,False,False,True,False,False,11.0,50432.2,0
84,False,False,False,False,False,False,False,True,False,10.900000000000034,59385.0,0
86,False,False,False,False,False,False,False,False,True,11.0,37989.0,0
89,False,False,False,False,False,False,False,True,False,10.899999999999975,62756.5,0
91,False,False,False,False,False,False,False,False,True,10.900000000000034,44968.8,0
94,False,False,False,False,False,False,False,False,True,10.800000000000011,53843.9,0
97,False,False,False,False,False,False,False,False,True,10.899999999999975,45544.4,0
100,False,False,False,False,False,False,False,True,False,10.900000000000034,66948.5,0
102,False,False,False,False,False,False,False,True,False,10.900000000000034,54985.0,0
104,False,False,False,False,False,False,True,False,False,10.900000000000034,58552.2,0
109,False,False,False,False,False,False,False,False,True,10.900000000000034,58054.4,0
112,False,False,False,False,False,False,False,False,True,10.899999999999975,66928.8,0
115,False,False,False,False,False,False,False,False,True,10.899999999999975,75366.0,0
118,False,False,False,False,False,False,False,True,False,10.699999999999989,42567.6,0
120,False,False,False,False,False,False,False,True,False,10.800000000000011,61659.2,0
122,False,False,False,False,False,False,False,True,False,10.700000000000044,66356.40000000001,0
124,False,False,False,False,False,False,False,True,False,10.800000000000011,61535.00000000001,0
126,False,False,False,False,False,False,False,True,False,10.800000000000011,59708.8,0
128,False,False,False,False,False,False,False,True,False,10.800000000000011,59407.2,0
130,False,False,False,False,False,False,False,True,False,10.800000000000011,60520.0,0
132,False,False,False,False,False,False,False,False,True,10.699999999999989,67473.0,0
135,False,False,False,False,False,False,False,False,True,10.699999999999989,55637.2,0
138,False,False,False,False,False,False,False,True,False,10.800000000000011,69262.2,0
140,False,False,False,False,False,False,False,True,False,10.800000000000011,71136.0,0
142,False,False,False,False,False,False,False,True,False,10.800000000000011,63504.8,0
144,False,False,False,False,False,False,False,True,False,10.800000000000011,65286.600000000006,0
146,False,False,False,False,False,False,False,True,False,10.900000000000034,56698.4,0
148,False,False,False,False,False,False,False,True,False,10.900000000000034,61465.8,0
150,False,False,False,False,False,False,False,False,True,10.900000000000034,53680.9,0
153,False,False,False,False,False,False,False,False,True,10.899999999999975,59131.8,0
156,False,False,False,False,False,False,False,True,False,10.799999999999956,61460.8,0
158,False,False,False,False,False,False,False,True,False,10.699999999999989,58960.0,0
160,False,False,False,False,False,False,False,True,False,10.699999999999989,56574.2,0
162,False,False,False,False,False,False,False,True,False,10.800000000000011,63192.1,0
164,False,False,False,False,False,False,False,True,False,10.800000000000011,58255.2,0
166,False,False,False,False,False,False,False,True,False,10.800000000000011,54475.5,0
168,False,False,False,False,False,False,False,True,False,10.799999999999956,57085.0,0
170,False,False,False,False,False,False,False,False,True,10.799999999999956,65311.2,0
173,False,False,False,False,False,False,False,True,False,10.799999999999956,58710.6,0
175,False,False,False,False,False,False,False,True,False,10.799999999999956,45248.0,0
177,False,False,False,False,False,False,True,False,False,10.799999999999956,66916.6,0
182,False,False,False,False,False,False,False,False,True,10.699999999999989,49822.5,0
185,False,False,False,False,False,False,False,True,False,10.799999999999956,61696.8,0
187,False,False,False,False,False,False,False,True,False,10.799999999999956,70027.0,0
189,False,False,False,False,False,False,True,False,False,10.799999999999956,58349.0,0
194,False,False,False,False,False,False,False,False,True,10.899999999999975,68077.5,0
197,False,False,False,False,False,False,False,True,False,10.899999999999975,59957.8,0
199,False,False,False,False,False,False,False,True,False,10.899999999999975,65474.5,0
201,False,False,False,False,False,False,False,False,True,10.899999999999975,54810.0,0
204,False,False,False,False,False,False,False,True,False,10.899999999999975,63409.50000000001,0
206,False,False,False,False,False,False,False,True,False,11.0,54966.600000000006,0
208,False,False,False,False,False,False,False,True,False,11.0,59718.5,0
210,False,False,False,False,False,False,False,False,True,11.0,70800.0,0
215,False,False,False,False,False,False,False,True,False,11.099999999999966,69001.5,0
0,False,False,False,False,False,False,True,False,False,11.0,56303.0,0
5,False,False,False,False,False,False,False,True,False,11.0,49203.8,0
7,False,False,False,False,False,False,False,False,True,11.0,67505.40000000001,0
10,False,False,False,False,False,False,False,False,True,11.0,67716.0,0
13,False,False,False,False,False,False,False,True,False,11.0,70756.0,0
15,False,False,False,False,False,False,False,False,True,11.0,62316.8,0
18,False,False,False,False,False,False,False,True,False,11.099999999999966,49742.0,0
20,False,False,False,False,False,False,False,True,False,11.0,43084.6,0
22,False,False,False,False,False,False,False,False,True,11.0,71955.0,0
25,False,False,False,False,False,False,False,False,True,10.800000000000011,57001.6,0
28,False,False,False,False,False,False,True,False,False,10.800000000000011,62605.2,0
33,False,False,False,False,False,False,True,False,False,10.799999999999956,50236.600000000006,0
38,False,False,False,False,False,False,False,False,True,10.799999999999956,45458.3,0
41,False,False,False,False,False,False,True,False,False,10.699999999999989,50995.0,0
46,False,False,False,False,False,False,False,True,False,10.699999999999989,62587.2,0
48,False,False,False,False,False,False,False,False,True,10.699999999999989,45581.2,0
51,False,False,False,False,False,False,False,True,False,10.700000000000044,70982.8,0
53,False,False,False,False,False,False,False,True,False,10.700000000000044,44802.6,0
55,False,False,False,False,False,False,True,False,False,10.600000000000025,52920.8,0
60,False,False,False,False,False,False,False,False,True,10.699999999999989,57077.8,0
63,False,False,False,False,False,False,False,True,False,10.699999999999989,66813.6,0
65,False,False,False,False,False,False,False,True,False,10.599999999999966,74465.0,0
67,False,False,False,False,False,False,False,True,False,10.599999999999966,71234.8,0
69,False,False,False,False,False,False,False,False,True,10.599999999999966,69019.5,0
72,False,False,False,False,False,False,False,True,False,10.5,41056.4,0
74,False,False,False,False,False,False,False,True,False,10.5,44887.5,0
76,False,False,False,False,False,False,False,False,True,10.5,65702.0,0
79,False,False,False,False,False,False,False,True,False,10.600000000000025,42896.0,0
81,False,False,False,False,False,False,False,False,True,10.599999999999966,53222.4,0
84,False,False,False,False,False,False,False,False,True,10.600000000000025,58806.5,0
87,False,False,False,False,False,False,False,True,False,10.5,73000.2,0
92,False,False,False,False,False,False,False,True,False,10.5,67636.8,0
94,False,False,False,False,False,False,False,False,True,10.5,45040.1,0
97,False,False,False,False,False,False,False,True,False,10.600000000000025,51106.99999999999,0
99,False,False,False,False,False,False,False,True,False,10.599999999999966,65088.0,0
101,False,False,False,False,False,False,False,True,False,10.5,72644.0,0
103,False,False,False,False,False,False,False,True,False,10.5,59194.8,0
105,False,False,False,False,False,False,True,False,False,10.5,35656.5,0
110,False,False,False,False,False,False,False,False,True,10.5,46393.100000000006,0
113,False,False,False,False,False,False,False,True,False,10.5,64171.8,0
115,False,False,False,False,False,False,False,True,False,10.399999999999975,71788.0,0
