Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,power,Total_MF,norm_power,norm_temp_diff,norm_tool_wear,tool_wear_adjusted,norm_tool_wear_adjusted
1874,24.8,47,False,False,False,False,False,False,True,False,9.299999999999956,46475.2,0,0.39890982950919857,0.3777777777777707,0.1857707509881423,45,0.19607843137254902
1515,38.4,51,False,False,False,False,False,False,True,False,9.199999999999989,58176.0,0,0.5303594057537275,0.35555555555555596,0.2015810276679842,49,0.21176470588235294
1516,44.4,53,False,False,False,False,False,False,True,False,9.199999999999989,67310.4,0,0.6329774326619753,0.35555555555555596,0.20948616600790515,51,0.2196078431372549
1546,40.0,55,False,False,False,False,False,False,True,False,9.300000000000011,61840.0,0,0.5715216551178697,0.377777777777783,0.21739130434782608,53,0.22745098039215686
1481,40.9,57,False,False,False,False,False,False,True,False,9.300000000000011,60572.9,0,0.5572867516873827,0.377777777777783,0.22529644268774704,55,0.23529411764705882
1605,32.5,59,False,False,False,False,False,True,False,False,9.300000000000011,52162.5,0,0.46280231335436384,0.377777777777783,0.233201581027668,54,0.23137254901960785
1656,26.2,64,False,False,False,False,False,True,False,False,9.5,43387.2,0,0.3642185014424762,0.4222222222222243,0.25296442687747034,59,0.25098039215686274
1352,52.0,69,False,False,False,False,False,True,False,False,9.400000000000034,70304.0,0,0.6666082486271762,0.40000000000000996,0.2727272727272727,64,0.27058823529411763
1504,47.2,74,False,False,False,False,False,False,True,False,9.399999999999975,70988.8,0,0.6743014550585529,0.3999999999999969,0.2924901185770751,72,0.30196078431372547
1436,44.2,76,False,False,False,False,False,False,True,False,9.300000000000011,63471.2,0,0.5898469447365347,0.377777777777783,0.30039525691699603,74,0.30980392156862746
1505,43.6,78,False,False,False,False,False,True,False,False,9.300000000000011,65618.0,0,0.6139646076554595,0.377777777777783,0.308300395256917,73,0.3058823529411765
1406,47.1,83,False,False,False,False,False,False,True,False,9.199999999999989,66222.6,0,0.6207568281700775,0.35555555555555596,0.32806324110671936,81,0.33725490196078434
1481,39.7,85,False,False,False,False,False,False,False,True,9.199999999999989,58795.7,0,0.5373212632676355,0.35555555555555596,0.3359683794466403,82,0.3411764705882353
1487,44.6,88,False,False,False,False,False,False,True,False,9.300000000000011,66320.2,0,0.6218532898343624,0.377777777777783,0.34782608695652173,86,0.3568627450980392
1436,54.1,90,False,False,False,False,False,False,True,False,9.300000000000011,77687.6,0,0.7495573710084752,0.377777777777783,0.3557312252964427,88,0.36470588235294116
1509,38.3,95,False,False,False,False,False,False,True,False,9.300000000000011,57794.7,0,0.526075790665696,0.377777777777783,0.37549407114624506,93,0.3843137254901961
1543,36.9,97,False,False,False,False,False,False,True,False,9.400000000000034,56936.7,0,0.5164368141497478,0.40000000000000996,0.383399209486166,95,0.39215686274509803
1698,29.6,99,False,False,False,False,False,False,True,False,9.400000000000034,50260.8,0,0.4414381622583516,0.40000000000000996,0.391304347826087,97,0.4
1470,46.5,101,False,False,False,False,False,False,False,True,9.300000000000011,68355.0,0,0.6447127180565667,0.377777777777783,0.39920948616600793,98,0.403921568627451
1738,30.3,104,False,False,False,False,False,False,False,True,9.400000000000034,52661.4,0,0.46840707487395195,0.40000000000000996,0.41106719367588934,101,0.41568627450980394
1530,39.9,107,False,False,False,False,False,False,False,True,9.400000000000034,61047.0,0,0.562612904095554,0.40000000000000996,0.42292490118577075,104,0.42745098039215684
1740,29.2,110,False,False,False,False,False,False,True,False,9.400000000000034,50808.0,0,0.4475855374909003,0.40000000000000996,0.43478260869565216,108,0.44313725490196076
1770,24.1,112,False,False,False,False,False,False,True,False,9.400000000000034,42657.0,0,0.35601526058939315,0.40000000000000996,0.4426877470355731,110,0.45098039215686275
1527,44.0,114,False,False,False,False,False,True,False,False,9.300000000000011,67188.0,0,0.6316023618862736,0.377777777777783,0.4505928853754941,109,0.4470588235294118
1516,46.0,119,False,False,False,False,False,False,True,False,9.399999999999975,69736.0,0,0.660227201236665,0.3999999999999969,0.47035573122529645,117,0.47843137254901963
1616,36.5,121,False,False,False,False,False,False,True,False,9.300000000000011,58984.0,0,0.5394366703514969,0.377777777777783,0.4782608695652174,119,0.48627450980392156
1786,26.1,123,False,False,False,False,False,False,True,False,9.300000000000011,46614.600000000006,0,0.40047588233708115,0.377777777777783,0.48616600790513836,121,0.49411764705882355
1389,52.7,125,False,False,False,False,False,False,True,False,9.400000000000034,73200.3,0,0.699145973199601,0.40000000000000996,0.49407114624505927,123,0.5019607843137255
1639,29.8,127,False,False,False,False,False,False,False,True,9.300000000000011,48842.2,0,0.4255012717157827,0.377777777777783,0.5019762845849802,124,0.5058823529411764
1394,46.7,130,False,False,False,False,False,True,False,False,9.199999999999989,65099.8,0,0.6081430253354544,0.35555555555555596,0.5138339920948617,125,0.5098039215686274
1686,27.9,135,False,False,False,False,False,False,True,False,9.199999999999989,47039.4,0,0.4052481867939282,0.35555555555555596,0.5335968379446641,133,0.5411764705882353
1638,31.9,137,False,False,False,False,False,False,False,True,9.100000000000025,52252.2,0,0.46381002453557657,0.33333333333334203,0.541501976284585,134,0.5450980392156862
1447,41.9,140,False,False,False,False,False,False,False,True,9.100000000000025,60629.3,0,0.5579203627310884,0.33333333333334203,0.5533596837944664,137,0.5568627450980392
1512,39.0,143,False,False,False,False,False,True,False,False,9.100000000000025,58968.0,0,0.5392569225376797,0.33333333333334203,0.5652173913043478,138,0.5607843137254902
1961,21.8,148,False,False,False,False,False,False,True,False,9.199999999999989,42749.8,0,0.357057797909533,0.35555555555555596,0.5849802371541502,146,0.592156862745098
1596,35.4,150,False,False,False,False,False,False,True,False,9.199999999999989,56498.4,0,0.5115128474749927,0.35555555555555596,0.5928853754940712,148,0.6
1871,21.3,152,False,False,False,False,False,False,False,True,9.199999999999989,39852.3,0,0.3245065922510718,0.35555555555555596,0.6007905138339921,149,0.6039215686274509
1942,20.5,155,False,False,False,False,False,False,True,False,9.199999999999989,39811.0,0,0.3240426182066561,0.35555555555555596,0.6126482213438735,153,0.6196078431372549
1557,38.2,157,False,False,False,False,False,False,True,False,9.200000000000044,59477.4,0,0.5449796435600853,0.3555555555555682,0.6205533596837944,155,0.6274509803921569
1550,36.8,159,False,False,False,False,False,False,True,False,9.200000000000044,57039.99999999999,0,0.5175973109727053,0.3555555555555682,0.6284584980237155,157,0.6352941176470588
1966,22.6,161,False,False,False,False,False,False,True,False,9.300000000000011,44431.600000000006,0,0.37595153998939496,0.377777777777783,0.6363636363636364,159,0.6431372549019608
1499,36.1,163,False,False,False,False,False,False,False,True,9.300000000000011,54113.9,0,0.48472480609704593,0.377777777777783,0.6442687747035574,160,0.6470588235294118
1521,36.3,166,False,False,False,False,False,False,True,False,9.300000000000011,55212.3,0,0.49706449351559767,0.377777777777783,0.6561264822134387,164,0.6627450980392157
1375,42.0,168,False,False,False,False,False,False,False,True,9.300000000000011,57750.0,0,0.5255736202108442,0.377777777777783,0.6640316205533597,165,0.6666666666666666
1634,31.1,171,False,False,False,False,False,False,True,False,9.200000000000044,50817.4,0,0.447691139331518,0.3555555555555682,0.6758893280632411,169,0.6823529411764706
1378,49.4,173,False,False,False,False,False,False,False,True,9.300000000000011,68073.2,0,0.6415469096857109,0.377777777777783,0.6837944664031621,170,0.6862745098039216
1428,53.7,176,False,False,False,False,False,False,True,False,9.300000000000011,76683.6,0,0.738278195691445,0.377777777777783,0.6956521739130435,174,0.7019607843137254
1855,25.3,178,False,False,False,False,False,False,False,True,9.200000000000044,46931.5,0,0.4040360124744983,0.3555555555555682,0.7035573122529645,175,0.7058823529411765
1578,33.0,181,False,False,False,False,False,False,True,False,9.200000000000044,52074.0,0,0.4618080832591874,0.3555555555555682,0.7154150197628458,179,0.7215686274509804
1451,45.3,183,False,False,False,False,False,False,False,True,9.100000000000025,65730.3,0,0.615226212623689,0.33333333333334203,0.7233201581027668,180,0.7254901960784313
1644,34.9,186,False,False,False,False,False,False,True,False,9.0,57375.6,0,0.5213675213675214,0.3111111111111146,0.7351778656126482,184,0.7411764705882353
1388,45.3,188,False,False,False,False,False,False,True,False,9.0,62876.4,0,0.5831648197578798,0.3111111111111146,0.7430830039525692,186,0.7490196078431373
1543,40.9,190,False,False,False,False,False,False,True,False,9.0,63108.7,0,0.5857745333297384,0.3111111111111146,0.7509881422924901,188,0.7568627450980392
1501,41.6,192,False,False,False,False,False,False,True,False,9.099999999999966,62441.6,0,0.578280172917397,0.333333333333329,0.758893280632411,190,0.7647058823529411
1507,39.1,194,False,False,False,False,False,False,True,False,9.099999999999966,58923.7,0,0.5387592457781732,0.333333333333329,0.766798418972332,192,0.7725490196078432
1559,36.0,196,False,False,False,False,False,False,True,False,9.0,56124.0,0,0.5073067486316698,0.3111111111111146,0.7747035573122529,194,0.7803921568627451
1528,35.7,198,False,False,False,False,False,False,True,False,9.0,54549.600000000006,0,0.48961956375205595,0.3111111111111146,0.782608695652174,196,0.788235294117647
1503,38.2,200,False,False,False,False,False,False,False,True,9.0,57414.600000000006,0,0.5218056566637009,0.3111111111111146,0.7905138339920948,197,0.792156862745098
1372,44.0,203,False,False,False,False,False,False,True,False,9.0,60368.0,0,0.5549848562466859,0.3111111111111146,0.8023715415019763,201,0.807843137254902
1600,32.8,205,False,False,False,False,False,False,False,True,9.0,52479.99999999999,0,0.4663691840347992,0.3111111111111146,0.8102766798418972,202,0.8117647058823529
1453,44.0,208,False,False,False,False,False,False,True,False,9.100000000000025,63932.0,0,0.5950236817744704,0.33333333333334203,0.8221343873517787,206,0.8274509803921568
1813,24.6,210,False,False,False,False,False,False,False,True,9.099999999999966,44599.8,0,0.3778411388821484,0.333333333333329,0.8300395256916996,207,0.8313725490196079
1457,40.4,213,False,False,False,False,False,False,True,False,9.099999999999966,58862.8,0,0.5380750806618315,0.333333333333329,0.841897233201581,211,0.8470588235294118
1553,38.9,0,False,False,False,False,False,False,False,True,9.0,60411.7,0,0.5554757924631741,0.3111111111111146,0.0,-3,0.00784313725490196
1763,25.9,3,False,False,False,False,False,False,True,False,9.0,45661.7,0,0.3897707766004296,0.3111111111111146,0.011857707509881422,1,0.023529411764705882
2023,20.9,5,False,False,False,False,False,False,True,False,9.0,42280.7,0,0.3517878166931795,0.3111111111111146,0.019762845849802372,3,0.03137254901960784
1457,47.8,7,False,False,False,False,False,False,False,True,9.099999999999966,69644.59999999999,0,0.659200391850234,0.333333333333329,0.02766798418972332,4,0.03529411764705882
1679,29.5,10,False,False,False,False,False,False,True,False,9.099999999999966,49530.5,0,0.4332337979814321,0.333333333333329,0.039525691699604744,8,0.050980392156862744
2103,19.7,12,False,False,False,False,False,False,True,False,9.0,41429.1,0,0.34222073930275826,0.3111111111111146,0.04743083003952569,10,0.058823529411764705
1460,38.6,14,False,False,False,False,False,False,False,True,9.199999999999989,56356.0,0,0.5099130919320194,0.35555555555555596,0.05533596837944664,11,0.06274509803921569
1454,39.4,17,False,False,False,False,False,False,False,True,9.199999999999989,57287.6,0,0.5203789083915268,0.35555555555555596,0.06719367588932806,14,0.07450980392156863
1481,46.8,20,False,False,False,False,False,False,True,False,9.100000000000025,69310.8,0,0.6554504030844726,0.33333333333334203,0.07905138339920949,18,0.09019607843137255
1424,51.1,22,False,False,False,False,False,False,True,False,9.199999999999989,72766.40000000001,0,0.6942714371736455,0.35555555555555596,0.08695652173913043,20,0.09803921568627451
1494,39.5,24,False,False,False,False,False,False,True,False,9.099999999999966,59013.0,0,0.5397624632640405,0.333333333333329,0.09486166007905138,22,0.10588235294117647
1424,47.0,26,False,False,False,False,False,False,False,True,9.100000000000025,66928.0,0,0.6286814599117438,0.33333333333334203,0.10276679841897234,23,0.10980392156862745
1347,47.9,29,False,False,False,False,False,False,False,True,9.199999999999989,64521.3,0,0.6016440184421258,0.35555555555555596,0.11462450592885376,26,0.12156862745098039
1374,46.7,32,False,False,False,False,False,False,True,False,9.100000000000025,64165.8,0,0.5976502467038746,0.33333333333334203,0.12648221343873517,30,0.13725490196078433
1403,47.4,34,False,False,False,False,False,False,False,True,9.100000000000025,66502.2,0,0.6238979212165332,0.33333333333334203,0.13438735177865613,31,0.1411764705882353
1573,37.4,37,False,False,False,False,False,False,False,True,9.100000000000025,58830.2,0,0.5377088444911788,0.33333333333334203,0.14624505928853754,34,0.15294117647058825
1691,30.1,40,False,False,False,False,False,False,False,True,9.0,50899.100000000006,0,0.4486089766058221,0.3111111111111146,0.15810276679841898,37,0.16470588235294117
1538,44.3,43,False,False,False,False,False,True,False,False,9.0,68133.4,0,0.6422232108351982,0.3111111111111146,0.16996047430830039,38,0.16862745098039217
1556,39.1,48,False,False,False,False,False,False,True,False,9.0,60839.600000000006,0,0.5602829230589483,0.3111111111111146,0.18972332015810275,46,0.2
1593,36.8,50,False,False,False,False,False,False,False,True,8.899999999999977,58622.4,0,0.5353743697592279,0.28888888888888764,0.1976284584980237,47,0.20392156862745098
1474,39.9,53,False,False,False,False,False,False,True,False,8.899999999999977,58812.6,0,0.53751112189598,0.28888888888888764,0.20948616600790515,51,0.2196078431372549
1543,34.0,55,False,False,False,False,False,False,True,False,8.899999999999977,52462.0,0,0.4661669677442548,0.28888888888888764,0.21739130434782608,53,0.22745098039215686
1587,33.8,57,False,False,False,False,False,True,False,False,9.0,53640.6,0,0.47940764107956546,0.3111111111111146,0.22529644268774704,52,0.2235294117647059
1222,70.0,62,False,False,False,False,False,False,True,False,9.0,85540.0,0,0.8377731043346186,0.3111111111111146,0.2450592885375494,60,0.2549019607843137
1513,41.1,64,False,False,False,False,False,False,True,False,8.900000000000034,62184.3,0,0.5753896033864488,0.2888888888889003,0.25296442687747034,62,0.2627450980392157
1660,28.7,66,False,False,False,False,False,False,True,False,8.900000000000034,47642.0,0,0.412017938831819,0.2888888888889003,0.2608695652173913,64,0.27058823529411763
